customer_id,employee_count,company_size,tenure_months,contract_value_annual,modules_subscribed,has_payroll_module,active_users_ratio,monthly_active_users,support_tickets_per_month,health_score,training_sessions_attended,onboarding_completed,features_used_ratio,avg_logins_per_user_month,last_qbr_attendance,payment_delays_last_year,critical_issues_last_quarter,industry,churned
CUST1385,140,small,168,18179.75,1,0,0.84,117,4.34,62.5,3,1,1.0,10.61,0,2,1,Retail,0
CUST1386,207,medium,96,27740.85,1,0,0.56,115,2.22,87.5,2,1,0.75,12.01,0,2,0,Retail,0
CUST1387,360,medium,84,40535.32,1,0,0.19,67,1.93,50.0,6,1,0.75,3.26,0,2,0,Technology,0
CUST1388,138,small,60,14086.82,1,0,0.23,31,7.14,25.0,5,1,0.75,4.48,0,2,0,Technology,0
CUST1389,117,small,60,11237.61,5,0,0.92,107,3.99,87.5,6,1,0.75,11.9,1,2,2,Technology,0
CUST1390,210,medium,120,22435.18,1,0,0.21,43,2.93,62.5,6,1,1.0,4.37,1,4,0,Technology,0
CUST1391,276,medium,48,45598.41,5,0,0.9,249,7.64,87.5,2,1,0.75,22.52,0,3,2,Technology,1
CUST1392,580,medium,12,104070.92,4,0,0.24,137,3.1,25.0,3,1,0.75,5.51,0,3,0,Retail,0
CUST1393,220,medium,120,31914.15,1,0,0.94,206,1.84,87.5,2,1,0.75,22.94,1,2,0,Retail,0
CUST1394,245,medium,84,40582.71,1,0,0.91,222,4.01,100.0,5,1,0.75,22.25,1,2,0,Retail,0
CUST1395,272,medium,12,40196.61,6,0,0.73,198,2.76,100.0,1,1,1.0,11.9,1,3,0,Technology,0
CUST1396,230,medium,120,34187.12,1,0,0.82,189,1.25,62.5,4,1,0.75,12.39,1,2,0,Retail,1
CUST1397,600,medium,24,70577.71,6,0,0.23,139,1.88,25.0,2,1,0.75,5.14,0,2,0,Retail,1
CUST1398,243,medium,48,39515.14,3,0,0.55,134,1.77,50.0,6,1,0.75,13.22,0,2,0,Technology,0
CUST1399,306,medium,108,53677.27,1,0,0.62,189,1.91,87.5,2,1,1.0,11.43,1,2,1,Technology,0
CUST1400,380,medium,120,40141.86,1,0,0.74,282,4.27,50.0,1,1,0.75,12.89,1,2,2,Technology,0
CUST1401,119,small,72,12796.0,1,1,0.48,57,5.01,75.0,2,1,0.75,8.36,1,2,0,Services,0
CUST1402,1015,enterprise,120,177510.16,4,1,0.49,496,3.07,62.5,0,1,0.75,6.16,1,1,0,Services,0
CUST1403,24,startup,12,2567.19,1,0,0.92,22,3.6,100.0,4,1,0.75,16.54,1,4,0,Technology,0
CUST1404,567,medium,240,95263.39,1,0,0.23,129,6.02,37.5,3,1,0.75,4.69,1,2,2,Retail,0
CUST1405,960,medium,240,114853.57,1,0,0.7,671,1.9,87.5,2,1,0.75,10.68,1,3,0,Technology,0
CUST1406,637,medium,132,95503.91,4,0,0.66,420,2.98,75.0,2,1,1.0,13.56,1,2,0,Technology,0
CUST1407,117,small,60,13302.37,6,0,0.18,21,1.58,50.0,3,1,0.75,3.75,1,2,1,Technology,0
CUST1408,68,small,48,10036.83,1,0,0.54,36,5.19,62.5,2,1,0.75,12.72,0,3,0,Technology,0
CUST1409,150,small,60,17444.35,1,0,0.97,145,2.52,100.0,6,1,0.75,14.7,1,2,0,Technology,0
CUST1410,410,medium,120,46637.83,1,0,0.69,281,7.79,87.5,2,1,0.75,9.97,1,2,1,Technology,0
CUST1411,345,medium,132,45349.94,3,0,0.43,148,1.6,50.0,4,1,0.75,7.76,1,2,1,Retail,0
CUST1412,222,medium,24,30861.22,4,1,0.48,107,2.55,62.5,3,1,0.75,9.69,1,2,0,Services,0
CUST1413,168,small,144,27953.24,1,0,0.45,75,2.39,75.0,6,1,0.75,10.11,0,2,0,Technology,0
CUST1414,336,medium,24,44996.84,6,0,0.75,250,2.86,87.5,2,1,0.75,18.24,0,2,1,Technology,0
CUST1415,700,medium,204,86378.93,2,0,0.59,409,5.03,50.0,3,1,1.0,10.76,1,2,1,Technology,0
CUST1416,38,startup,12,5138.32,1,0,0.59,22,1.56,62.5,2,1,0.75,9.57,0,3,2,Technology,0
CUST1417,352,medium,180,51352.71,1,0,0.37,131,4.79,75.0,3,1,0.75,8.08,1,2,0,Retail,0
CUST1418,108,small,24,17913.65,1,0,0.6,65,2.91,50.0,1,1,0.75,11.3,1,2,1,Retail,0
CUST1419,420,medium,96,74084.68,2,0,0.55,232,1.46,50.0,1,1,0.75,13.49,1,3,0,Technology,0
CUST1420,252,medium,48,44378.81,6,0,0.22,54,3.99,62.5,3,1,0.75,3.8,0,2,0,Technology,0
CUST1421,252,medium,60,36455.61,3,0,0.93,234,4.66,100.0,3,1,1.0,21.85,1,2,2,Technology,0
CUST1422,490,medium,156,77515.34,1,0,0.49,237,2.56,62.5,3,1,0.75,10.93,0,2,0,Technology,0
CUST1423,90,small,24,13131.24,6,0,0.68,60,3.22,87.5,3,1,0.75,16.06,1,2,0,Technology,0
CUST1424,60,small,36,5932.9,1,0,0.57,34,0.66,87.5,2,1,0.75,8.86,1,2,1,Technology,0
CUST1425,370,medium,120,42193.06,1,0,0.61,224,4.63,62.5,5,1,0.75,14.16,1,2,0,Technology,0
CUST1426,100,small,108,16294.73,1,0,0.9,89,3.77,75.0,6,1,0.75,17.91,1,2,2,Technology,0
CUST1427,66,small,72,8543.85,1,0,0.48,31,2.34,62.5,3,1,0.75,6.41,1,3,1,Technology,0
CUST1428,320,medium,12,55992.87,6,0,0.96,306,2.05,62.5,3,1,0.75,17.95,0,2,3,Technology,0
CUST1429,96,small,24,14997.97,1,0,0.44,41,3.98,50.0,2,1,0.75,7.71,1,3,0,Retail,0
CUST1430,666,medium,84,98489.67,6,0,0.78,521,2.79,62.5,2,1,0.75,16.74,1,2,0,Technology,0
CUST1431,600,medium,216,62242.62,3,0,0.53,319,7.97,62.5,3,1,0.75,7.17,1,4,0,Technology,0
CUST1432,448,medium,168,55909.57,1,0,0.84,374,1.67,87.5,3,1,0.75,17.62,1,2,0,Retail,0
CUST1433,400,medium,192,43326.91,1,0,0.77,307,7.4,87.5,2,1,1.0,18.3,1,1,0,Technology,0
CUST1434,228,medium,60,25613.91,1,0,0.72,164,5.57,50.0,3,1,1.0,13.68,0,2,0,Retail,0
CUST1435,304,medium,108,49936.35,2,0,0.8,244,5.44,62.5,3,1,0.75,10.55,0,2,0,Retail,0
CUST1436,132,small,48,15691.86,6,0,0.9,119,3.03,75.0,2,1,0.75,19.14,1,2,1,Technology,0
CUST1437,42,startup,24,6340.23,1,0,0.23,9,1.39,50.0,6,1,0.75,3.26,1,2,1,Retail,0
CUST1438,861,medium,72,122080.99,2,0,0.98,840,2.92,100.0,3,1,0.75,22.31,0,2,0,Technology,0
CUST1439,20,startup,12,2227.22,1,0,0.24,4,7.05,62.5,3,1,0.75,5.57,0,2,1,Retail,1
CUST1440,210,medium,108,25164.28,1,0,0.93,195,2.51,62.5,2,1,0.75,13.54,1,3,0,Retail,0
CUST1441,378,medium,48,50046.04,6,0,0.46,173,4.65,75.0,3,1,0.75,9.97,1,2,1,Technology,0
CUST1442,260,medium,156,40719.41,1,0,0.53,138,5.32,75.0,2,1,1.0,10.6,0,2,0,Technology,0
CUST1443,48,startup,24,5989.08,6,0,0.86,41,2.02,62.5,3,1,0.75,14.43,1,2,0,Technology,1
CUST1444,456,medium,264,52889.03,5,0,0.69,314,3.85,50.0,2,1,0.75,11.13,0,2,1,Technology,0
CUST1445,546,medium,120,96478.04,6,0,0.66,362,1.45,87.5,4,1,0.75,8.59,0,2,0,Technology,1
CUST1446,525,medium,240,51475.12,1,0,0.44,229,2.55,37.5,3,1,1.0,10.45,1,3,0,Technology,0
CUST1447,216,medium,96,34160.29,1,0,0.58,124,1.28,87.5,2,1,1.0,8.35,1,3,0,Retail,0
CUST1448,450,medium,180,50274.68,1,0,0.72,323,5.71,100.0,4,1,1.0,11.82,0,4,0,Retail,0
CUST1449,154,small,60,15235.53,2,0,0.47,71,1.05,62.5,5,1,0.75,9.45,1,3,2,Retail,0
CUST1450,104,small,48,10889.5,1,0,0.19,20,1.25,62.5,4,1,0.75,4.55,1,2,0,Technology,0
CUST1451,90,small,108,16163.8,1,1,0.9,80,1.55,87.5,2,1,0.75,20.93,1,2,1,Services,0
CUST1452,430,medium,120,47675.01,1,0,0.73,314,3.92,62.5,1,1,0.75,15.19,1,2,0,Retail,0
CUST1453,336,medium,72,54032.12,6,0,0.68,227,1.7,62.5,3,1,0.75,13.56,1,2,0,Retail,1
CUST1454,80,small,72,8548.34,4,0,0.85,68,4.27,75.0,2,1,0.75,16.88,0,3,0,Retail,0
CUST1455,120,small,60,17635.58,6,0,0.56,67,3.83,87.5,3,1,0.75,13.82,1,2,1,Retail,0
CUST1456,128,small,24,18915.17,2,0,0.6,76,1.48,75.0,2,1,0.75,10.6,1,3,1,Technology,0
CUST1457,300,medium,120,37768.39,1,0,0.65,194,1.66,75.0,2,1,0.75,14.13,1,2,0,Technology,0
CUST1458,600,medium,60,87180.58,2,0,0.7,420,3.03,75.0,2,1,0.75,15.91,1,2,0,Technology,0
CUST1459,108,small,48,12486.96,1,0,0.71,76,1.92,87.5,5,1,0.75,16.88,1,4,0,Technology,0
CUST1460,480,medium,48,76861.68,4,0,0.5,238,6.55,75.0,2,1,0.75,10.41,1,3,1,Technology,0
CUST1461,95,small,60,11114.66,1,0,0.19,17,3.69,62.5,3,1,0.75,3.84,0,3,0,Technology,0
CUST1462,620,medium,36,84475.04,4,0,0.23,145,4.88,62.5,3,1,0.75,4.21,1,3,0,Retail,1
CUST1463,966,medium,240,165707.17,1,0,0.97,932,2.49,75.0,2,1,0.75,13.29,0,3,1,Retail,0
CUST1464,290,medium,108,37280.95,1,0,0.2,57,3.92,37.5,2,1,0.75,3.14,1,2,0,Technology,0
CUST1465,225,medium,48,35061.53,1,0,0.56,124,1.99,87.5,2,1,0.75,7.63,1,3,1,Retail,0
CUST1466,748,medium,60,115397.62,4,0,0.79,589,1.26,87.5,3,1,0.75,13.69,1,1,0,Technology,0
CUST1467,99,small,84,17207.62,4,0,0.2,20,7.38,62.5,5,1,0.75,4.54,1,3,0,Technology,0
CUST1468,252,medium,72,43837.49,1,0,0.49,124,5.81,50.0,0,1,1.0,10.81,1,1,1,Technology,0
CUST1469,493,medium,108,67360.24,2,0,0.38,187,1.27,75.0,3,1,0.75,8.09,0,3,1,Retail,0
CUST1470,282,medium,48,34921.08,2,0,0.71,199,4.73,62.5,3,1,0.75,9.59,1,1,1,Technology,0
